sgId,title,category,content,start,end,vote,author
129,방과후수업 확대로 교권개선,상생협력,"문재인대통령님, 교육부총리님저는 아이 세명 키우는 학부모입니다.학원비에 등골이 휩니다.(한과목당 30만원, 큰애는 평균 세과목, 작은 애들은 두과목)제 월급의 50%가 사교육비로 지출되고 있다고 보시면 됩니다.밤 10시가 넘어 들어오는 애들을 보면 안쓰럽기까지 합니다.저는 부자가 아닙니다.일반 서민입니다.왜 강남에 사는 부유층 자녀가 일류대학을 독식하는지 아시는지요?부의 대물림이 여전할 수 밖에 없는 현실이 안타까울 따름입니다.대다수 학부모가 자신의 형편보다 과하게 사교육비에 지출하고 있다고 봅니다.남들 다 시키는데 안 시키면 우리 애만 뒤쳐질 것 같고,,,,왜 아이를 안 낳는지 아시나요?키우기 힘들어서라고 합니다. 이 중 교육비가 정말 클거예요.저의 제안은 이렇습니다.1. 학교에서 방과후에 영어,수학,국어,과학 등을 시중 학원비의 1/5~1/3수준으로 가르쳐 주세요.2. 학교 선생님께 학생들로 부터 받은 수업료의 50%를 지급해 주세요.--> 학원 선생과 학교 선생님의 교육 수준의 차이는 없다고 봅니다.--> 현재의 학교 선생님은 의욕과 열정 부재, 생존이라는 긴박한 문제가 없어 교육열이 뒤쳐지는게 사실이예요.--> 이 걸 극복할 수 있는 동기 부여가 될것 같습니다. 봉급외 추가 수입이 발생하니까요.3. 만일 학교 선생님이 부족하다면, 인근 대학의 대학생, 대학원생, 졸업생에게 수업을 맡기시면 될 것 같아요.--> 대학생 알바 기회 제공도 되고, 학비 부담도 줄여주게 되고, 청년 실업도 줄게 되겠죠.--> 대학생들 동기부여도 될 것 같네요.--> 이 들이 저녁 6시부터~9시까지 해주면 현직 선생님들 부담도 줄겠죠.4. 대통령님, 사교육비 꼭 잡아주세요.--> 위에 제안한 것이 실행되면, 학원비도 내려갈거라고 봅니다.감사합니다.",2018.12.03,2019.03.02,8,왕왕눈이
127,프리마켓 신고 제도,일반행정,"요즘 트렌드로 떠오르고 있는 ""프리마켓""은 아무런 규정이나 관할없이 여기저기 열리고 있습니다. 하지만 이런 프리마켓이 사람들은 모은다는 이유로 언제나 환영받는 것은 아닙니다. 프리마켓에서 구입한 음식이나 제품의 차후 책임소지가 불분명하고 누구나 참여자에게 일정한 금액만을 지불하면 주최자의 개인소견으로 출처가 포장되어 참여할수 있습니다.또 주변의 소상공인들은 갑자기 몰려든 푸드 트럭이나 좌판에서 판매되는 음식등은로 그날 장사를 망쳤다고 불편을 하지만 식품위생법을 제외하고는 아무도 이를 단속할수 없어서 답답하기만 합니다.많은 소상공인들이 크게는 임대료부터 작지만 또다시 부담이 되어 돌아도는 카드수수료에도 힘들어 하고 있는데, 이런데 반해 프리마켓은 현금으로 거의 거레되고 있습니다. 세금 임대료 카드수수료까지 부담하고 있는 상업인들의 권리를 지키고 소비자들의 소비안전을 위해서라도 프리마켓에 대한 최소한의 신고제도 정도는 있어야 한다고 봅니다.",2018.12.03,2019.03.02,3,디딤돌
126,소뇌위축증  입니다,보건복지,안녕하세요?소뇌위축증 이라는병은 희귀병으로 아직 대안이없습니다 그리고유전병이며 한가족을소리없이무너뜨리기도합니다 소뇌위축증은 작은뇌가점점쪼그라들면서 운동신경을파괴시키는병으로 사람 으로서기능들을하나둘마비시키는병으로한가족 두가족 나아가사회가 국가가무너질수도있는무서운병입니다 소뇌위축증환우들의 딱한아픔을 돌아봐주세요진행이급속도로오던하루하루  무서웠습니다  방법도대책도아무것도할수없을때 환우의추천으로 타시그나를복용했습니다거짖말처럼진행이멈췄습니다 그런데긴세월 비싼약 값을 감당하기는역부족이더군요 소뇌위축증은유전병입니다 소뇌위축증환우들이 아픔을국가가돌아봐주세요,2018.12.01,2019.02.28,11,들국화
125,내일채움공제 사업 제안 안내,기타,경기도에서 중소기업에 다니고 있는 직장인 입니다.올해 초 경기도일자리재단에서 주최한 일하는청년시리즈를 회사에서 소개받아복지포인트 사업을 지원 받고 있습니다.(2018년 03월 신청)이후 청년재직자 내일채움공제 사업(2018. 06월)을 접하였고 그에 신청을 해려보고 알아 보던중 의문점이 들어 제안 드리려고 합니다.물론 복지포인트 사업도 정부에서 지원받는 사업 중에 하나로 무언가 득이 있으면 다른 하나의 지원사업을 신청하여 할 수 있게해준다는 건 불합리하다고 생각하지만 두가지 사업이 시행된 시기가 달라 이미 저같은 경우엔 일하는청년시리즈 지원을 받고 있지만그보다 혜택이 좋은 청년재직자 내일채움공제 신청은 신청 자체가 불가능 하다고 상담원을 통해 전달 받았습니다.일하는청년시리즈 > 내일채움공제 사업 종료 1년 후 신청 가능내일채움공제사업 > 자산형성지원 사업을 참여한 경우 신청 불가능1년안에 120만원 상당의 복지포인트로 지원을 받고 있지만 내일채움공제 사업이 시행이 될 줄 알았더라면신청을 하지 않았을 것 입니다. 5년동안 기업과 정부에서 지원받아 목돈을 마련할 수 있는 기회를 줄 수 있는 방안을 마련해 주세요.감사합니다.,2018.11.29,2019.02.26,1,열심히
124,치매노인 알림 표식기능을 갖춘 위치추적 전자팔찌(가칭 치매노인 지킴이 팔찌) 지원사업을 시행해 주십시요,안전,"*현황 및 문제점​2017년 11월 기준 65세 이상 노인인구는 전체인구의 14.2%로 우리나라도 공식적인 고령사회로 진입하였다는 통계수치가 보도 되었고, 보건복지부 지정 치매연구임상센터에서 제공되어진 2005년 세계 치매 유병률에 대한 Delphi Consensus Study에 의하면 매년 세계적으로는 연간 460만명, 시간적으로는 7초당 한명씩 치매가 발생하고, 우리나라의 경우에 노인 인구 천명당 18.8명/년 발병하는 것으로 나와 있고, 연령이 증가함에 따라 치매 발병률이 급격하게 높아져서 65-74세는 인구 천명당 12.5명/년 이지만, 85세 이상에서는 87.2명/년 이라는 통계수치가 보도 되었음.​이에 따라 정확한 통계수치는 알 수 없으나 미아 발생과 마찬가지로 치매노인의 가출과 행방불명 사건도 점차 늘어날 것이라고 판단되며, 길거리를 혼자 헤매는 노인을 보더라도 실제 치매환자인지 여부를 알 수도 없고, 또한 치매환자임을 알더라도 가족에게 연락을 하려고 하면 본인도 기억을 못해서 가족을 찾아주는데 상당한 어려움을 껶는 것이 현실적인 문제임.​*개선방안​보건소에서는 치매가 걱정되는 경우 치매선별검사를 받을 수 있도록 하고 있음.검사 결과 본인이 치매가 의심되는 경우, 본인의 의사에 의거 동의절차를 걸쳐서 치매노인임을 일반인들이 알 수 있도록 치매환자표식이 있는 팔찌를 제공하고, 이때 제공되는 팔찌에는 자신의 의사와 상관없이 가출하거나 길을 잃어버리고 집이나 가족이 생각나지 않는 비상시에 가족의 동의하에 위치를 추적할 수 있는 칩을 내장하여 향후 본인의의지와 무관하게 가출을 하거나 길을 잃어버렸을때 가족이나 경찰 등이 신속하게 찾을 수 있도록 해주는 치매노인 지킴이전자팔찌를 노인복지 차원에서 보건복지부에서 제공하면 치매환자의 행방불명 혹은 그에 따른 사고를 방지할 것으로 생각되어짐.​*기대효과​치매를 앓고 있는 노인들의 가출 혹은 행방불명시 신속하게 위치를 추적하여 노인의 안전을 보호하고 애타게 찾는 가족에게 조금이라도 더 빨리 치매노인을 가족의 품으로 돌아갈 수 있게 할 수 있으며, 환자 본인도일상생활시 안전한 사회안전망 안에서 보호받으며 혹시나 치매로 인하여 본인도 모르게 정신을 놓고 위험에 빠지는 일이 없이 일상적인 생활이 가능할 것으로 기대되어짐.",2018.11.29,2019.02.26,7,커피와설탕
123,음주운전자 차량번호판 색상변경,안전,"음주운전의 경각심을 일깨우고, 형사처벌 뿐 아니라행정처분 격으로 차량 번호판의 색상을 빨간색등으로 변경하여주변에서 그  차량을 보게되면 주의를 가질수 있고운전자 본인도 스스로 음주를 하지 않게끔 할수 있습니다.음주운전 근절을 위하여 심각히 고민해봐야 할 방안입니다.",2018.11.23,2019.02.20,10,희망풍차
122,5만원 권의 얼굴바꾸기,인권/평등,"﻿신사임당의 얼굴이 들어간 오만원권을 날마다 만질 수 있는 사람도 있고, 아직그 돈을 보지 못한 사람도 있을 것입니다.세상에는 아직 우리가 알 지 못하는 사건과 사람들이 있기 때문입니다.​사임당 신씨​제가 알고 있는 지식으로는 율곡 이이의 어머니로 48살 가량의 나이로 세상을 떠나신 분으로 어릴 때부터 그림도 잘 그리고 글도 뛰어나고 시도 잘 지어서 지금까지 노래로 만들어져서 부르고 있고 그 그림도 아주 훌륭해서 전시를 하면 인기가 아주 좋은 것으로 생각합니다.남편은 신사임당과는 달리 벼슬도 늦게 하고, 경제적으로 어려워서 수를 놓은 것들과 그림등으로 살림을 신사임당이 주로 하고 그리고 강릉의 갑부인 신사임당의 어머님의 사랑으로 삶을 꾸려나간 것으로 알고 있습니다.  나름대로 아주 바쁘고 힘든 세월을 보내신 것으로 압니다.지금 5만원﻿짜리의﻿​﻿​﻿지폐에 그려진 얼굴이 진짜신사임당의 얼굴일까요???​옛날 사람의 얼굴이라서 알 수가 없기 때문에박정희정권때 유명한 화가의 손을 빌려 신 사임당의 모습을 그린 것으로 알고 있습니다.저의 지식으로는 그 얼굴의 모델이 육영수-즉 그당시의 대통령부인(영부인)의 모습을 많이 본따서 신 사임당의 영정을 그린 것으로 압니다.한번 생각을 해 보시고 새로 고증을 받아서5만원권의 인물을 바꾸시기를 강추합니다.​",2018.11.23,2019.02.20,1,선한사마리아girl
121,국가유공자에 대한 대우,반부패청렴,"﻿★﻿국가유공자☆​나﻿라를 위해 목숨을 바쳐서 현재까지 이렇게 전쟁의 공포나 기근 등의 고통이 없이 살게 해 주신 고마우신 분들!!그 고마우신 분들을 돌아가실 때까지 계속 후원을 해주고 가족이나 자녀들에게 여러 가지로국가에서 계속 돌보거나 복지에 복지를 더 하는 것이 옳은 지 한번 생각을 해 보아야 한다고 생각을 합니다.제가 살고 있는 동네의 이층집인지 삼층집인지는 모르겠지만어떤 분이 살고 계십니다.  이 동네에서는 그런대로 잘 사는 편에 속합니다.﻿​이 분이 우리 아파트의 맞은 편에 살면서 아파트의 무화과나무가 자라면서 열매가 맺고 어느 날 그 열매가 아파트벽에 세워둔 그 분의 자동차에 떨어져서 자동차를 청소를 하게 된 모양입니다.그분이 우리 아파트에 와서 나무를 좀 잘라달라고 요구를 하든 지 하는 말도 없이 ​직접 와서 갑자기 나무를 자기 손으로 잘랐습니다. 물론 가지를 조금만 잘랐지만 말입니다.그리고 해마다 여러 산에 돌아다니면서 산의 열매나 약초등을 따서 친구들과 그것으로 경제적인 혜택도 받은 모양입니다.​요즘은 산에 워낙 단속을 하기 때문에 가는 것 같지는 않습니다.그 사람의 집을 어느 날 보았더니﻿국가유공자﻿​​라는 명찰이 붙어 있었습니다.  그 사람이 국가유공자라서 얼마나 혜택을 많이 받았는 가를 다시 한번 생각을 하게 되었습니다.그 사람의 차를 아파트담 밑에 세워 둔 것도 불법이고, 그리고 그 사람의 아내는 아파트의 어떤 사람과 친해서 마치 아파트의 수돗물이나 음식물 쓰레기를 자기 것처럼 자기의 음식물 쓰레기를 아파트 사람의 쓰레기통에 버리고 손을 씻고 가곤 하였습니다.이 사람이 비록 국가유공자이지만 계속 나라를 사랑하고 국가를 위했다면 함부로 산에 가서 산림자원을 고갈시키지 않았을 것이고, 그리고 이웃의 나무나 물건들을 함부로 사용을 안 하였을 것입니다.이 분은 육이오참전용사나 월남전 참전용사인 것 같았습니다.세월이 많이 흐른 지금 그 사람이 계속 국가의 혜택을 받아야 할 까요?이것도 하나의 적폐가 아닐까요?아무리 국가유공자라도 한번 국가유공자는 영원한 국가유공자가 아니고 그 사람이 국가에 민폐가 된 다면 그것을 조사를 하여 그 시점부터 취소를 하고 그 사이에 그 사람이 먹은 것들을 토해내야 한다고 생각합니다.​",2018.11.23,2019.02.20,1,선한사마리아girl
120,주차장은 사랑을 싣고 ~ 강동구도시관리공단,환경,"﻿★강동구도시관리공단 이색적인 주차장 사례를 소개합니다.나눔의 기쁨 배워요”...강동구도시관리공단의 포도가 언니․오빠校服으로-강일동 주차장 포도 따기 체험행사 개최...참가비는 교복마련 기금으로강동구도시관리공단지난23일(토),강동구 강일동에 위치한‘강일동 공영주차장’에서“사랑의 포도 수확 체험행사”를 개최했다.이날 행사는 주민참여행사로 강동구 내 주민들이 직접 포도 수확에 참여해60가족 약250여명이 모여 성황리에 행사가 진행됐다.공단은2010년 강일동 공영주차장 내 유휴공간을 활용해 머루 포도나무를 식재한 후 매년 포도를 수확하여 그 수익금으로 저소득층 학생에게 교복을 지원하는 등 사회적 지원이 필요한 가정을 도와 왔다.현재까지 지급된 교복은 총29벌로 버려질 수 있는 주차장 빈 공간이 직원들의 관심으로 어려운 이웃을 돕는 유익한 공간이 되었다.그동안 공단 직원과 관내 어린이집의 체험행사로만 이어온“사랑의 포도 수확 행사”를 올해는 지역 주민이 가족과 함께 참여하는 행사로 준비해 참가비를 받았으며 참가비는 전액 교복 마련 기금으로 사용한다.또한 주말을 맞아 포도따기 체험행사를 위해 모인 가족들을 위한 보물찾기,포도 그림그리기 등 다양한 이벤트를 준비해 나눔의 기쁨을 즐겁게 배울 수 있어 참가자들의 만족도가 매우 높았다.☆ 서울시 주차장 전역에 녹색 사랑의 열풍을 제안해 봅니다!",2018.11.23,2019.02.20,3,강동 혁신
119,스마트출입국시스템 도입으로 부산항 크루즈 모항 발전과 외국인관광객의 체류시간 확대를 통한 경제 활성화 도모,기타,"1. 현황- 크루즈 관광의 활성화에 따라 부산항에도 매년 100여편의 크루즈가 기항하고 있는 상항임(2019년 150여편 정도 예상)- 2017년 기준 총 108회, 관광객 17만명 승무원 8만명 / 2016년 45만 2,296명 대비 중국관광객의 축소가 있었으나 올해부터 회복세이며 내년에도 대폭 확대될 전망임- 1인 기준 기항지에서의 쇼핑 관련 평균 쇼핑 금액은 110.5달러, 기타 평균 지출 금액은 32.1달러, 평균 총 지출 금액은 136.7달러임- 크루즈 여행객의 기항지 체류시간은 ‘5시간 이하’가 40.5%로 가장 높았으며, 기항지 평균 체류시간은 4.8시간임2. 문제- 부산항 입항 크루즈 선은 주로 단순 기항 선박으로 부산을 즐길 수 있는 시간이 제한(8시간 내)되어 있음- 크루즈 당 관광객은 적게는 수백 명에서 많게는 4~5천명 규모임- 부산출입국의 소수 인력으로 평균 2시간 정도 걸리던 출입국 심사를 1시간 30분으로 축소시켰으나 크루즈 관광객들이 관광과 쇼핑에 사용할 시간이 턱없이 부족함(부산출입국 인력을 증가하면 되나 단순한 문제가 아님)- 따라서, 크루즈 관광객의 출입국을 시간을 줄일 필요가 있음3. 제안- 우리나라의 ICT기술을 활용해 관광객 정보와 입국정보 등을 스킨프린터 등을 이용해 피부에 보이거나 또는 보이지 않게 프린팅을 하고 '스마트 스캐너(터널)'을 통과해 출입국 직원과의 면대면이 없도록 해 출입국심사 시간을 최소화함(그냥 걸어나가면 되도록)- 사례 : 두바이는 승객의 움직임을 가속화하기 위한 주요 조치의 일환으로 승객들이 출입국 심사 절차를 몇 초 안에 완료할 수 있게 해주는 ""스마트 터널""을 구축 및 활용 중4. 기대효과- 크루즈 관광객이 지역에서 관광 및 쇼핑할 수 있는 시간이 늘어남에 따른 체류소비와 지출이 늘어나 외화수입 증가, 지역경제 활성화 및 고용기회 확대, 국가호감도 증대 등- 1인당 쇼핑금액, 평균 지출금액, 총 지출 금액의 증대와 체류시간 확대에 따른- 부산출입국 인력부족 현상 해소에 도움- 또한, 크루즈 관광객이 많은 국가들과 국제협약을 체결해 국내에서 개발한 시스템을 상호 사용할 수 있도록 해 국제표준을 선도하고 국내 ICT기업의 해외시장 진출의 기회를 제공할 수 있음",2018.11.15,2019.02.12,12,용가리
116,캠핑자판기를 추천합니다.,안전,"캠핑자판기!!(캠핑자판기를 결제하면......)-전기-와이파이-종량제 쓰레기 봉투캠핑을 하다보면 비박이라고 해서 아무데나 가서 차를 주차하고 차박을 하거나 텐트를 치고 비박을 합니다. 뭔가 오지를 정복했다는 느낌으로 그것을 즐기는 사람들이 많습니다. 반면에 이런 사람들은 주로 부탄가스나 모닥불로 취사 난방을 하게 되어 소리없는 재난의 시작이될수 있습니다.정해진 캠핑장을 일정 금액을 지불하고 이용하는 방법도 있지만 많은 캠핑 인구들을 모두다 수용하기도 어려울 뿐더러 이것에서 벗어나려는 캠핑인구를 수용하는 또하나의 방법으로 ""캠핑 자판기""를 추전합니다. 관광지 공영주차장같은곳에 사람들이 캠핑을 간혹 하는 곳을 정해서 자판기 형식으로 사용료를 결제할수 있게 해서 이렇게 결제를 하면 전기,와이파이, 지역의 종량제 봉투를 받게 하고 전기를 제공하는 형식입니다. 그리고 이런 캠핑 자판기는 캠핑한 사람의 차후 흔적을 검색할수 있는 정보를 수집할수있는데요, 신용카드 정보로 차후 쓰레기 불법투기도 관리 될것입니다.이런것과 동시에 마구 잡이로 이루어지는 캠핑은 사람들이 캠핑을 할수 있는 곳과캠핑을 하지말아야할곳을 정확하게 구분해서 경고문, 안내문이 설치되어야 할꺼 같습니다. 이런 안내문은 단계적으로 주간에 잠깐 머무는 단계 와 야간에 비박이나 차박이 가능한 수준, 그리고 일체 캠핑 행위가 불가능한곳 까지 단계적으로 안내되면 좋을 것같습니다.",2018.11.12,2019.02.09,9,디딤돌
115,강천보 자전거길 요철 장애물로 개선안(걷지 못하는 장애인이나 삼륜 리컴벤트타는 사람은 더 가지 못함),환경,"안녕하십니까.저는 장애인으로 걷지못하는 삼륜리컴번트(지전거 삼륜)를 타는 사람입니다.강천섬을 가기위해, 우회하는 길찾으러 또 갔는데 우회 길이 막혀 없더군요수차례 개선을 요구했으나 돌아오는 답변은 ""여러가지 사유로 개선이 어려우니 오시면 여기로(031-880-6242) 연락주세요""만 하고어떻게 도와주렵니까. 방법을 알려주시면 대책을 강구하겠습니다.결국에는 강천섬에 못가고 장애물로 이해 다시 돌아온 사람입니다.초기에는 높은턱 설치하고 그 다음은 나무로 요철을 만들어 놓았더군요나무도 속도를 내기 힘들지만 처음 턱이 높은 요철은 저처럼 장애인에게는 불가능하더군요턱이 높아 장애물은 불가능 하다는 판단으로 바로 코앞에 목표를 두고 돌아와야 하는 안따까운 심정이더군요나처럼 장애인도 삼륜리컴타는 사람은 가기 힘들겠구나 자전거 타는사람도 힘들겠더군요오히려 진입하고자 내리는 사람들 때문에 더 위험하겠더군요다른 아이디어는 없을까 생각을 해보았는데 요철을 더 깊게(바뀌가 걸리는)하거나 턱을 낮추면 자전거도 속도를 내면 파손이 생겨 힘들거라 생각합니다.문제는 더 좋은 아이디어가 없다는 것 입니다. 처음 턱높은 것만 없어도 다들 내려서 가겠던데 아십지만 걷기힘든 장애자는 이것으로 인해 강천섬 가는거나 통과하는 것을 접어야 할것 같습니다. 마침",2018.11.05,2019.02.02,7,gourge
109,차량의 초보운전 등의 스티커 표준화,안전,"차량에 부착하는 스티커(초보운전, 유아동승 등)의 모양이 다양하게 사용되고 있다.다양성에 대한 자유민주주의를 존중하지만 운전 중 다양한 스티커에 따른 집중력의 와해와 초보운전과 유아동승은 안전과 구조에 관련된 사항과 관련됨으로 정부에서 적절한 규제와 시행령이 필요하다고 본다.예를 들어 영국의 경우 초보운전에 있어서 Learner를 상징하는 대문자 'L' 스티커를 일정기간 동안 의무부착하도록 되어 있고 'L'이라는 스티커로 통일되어 있다.우리나라도 초보운전자와 유아동승 스티커를 아래와 같이 표현을 하고 통일 및 의무 부착을 시행하였으면 한다.-아래-1. 초보운전의 경우 영어 알파뱃 'L'도 좋을 듯 하지만 한글을 사용한 '초' 라는 심볼로 통일2. 유아동승의 경우 Baby의 알파뱃 'B'도 좋을 듯 하지만 한글을 사용한 '유'라는 심볼로 통일또한, 차량에 붙이는 위치를 통일하여 쉽게 확인할 수 있고 유아동승의 경우 유아의 탑승 위치를 바로 확인할 수 있어 구조에 시간을 벌 수 있다.",2018.10.29,2019.01.26,15,바른생활
108,자동차급발진사고에 대해서~~~,기타,"국정감사 자료에 의하면""6년간 자동차급발진사고 449건""이렇게 많이 생긴것을 왜? 지금까지도 사고원인을 풀지 못하는지 궁금 합니다.사고 사건들을 본다면무엇가 원인이 다 있다고 생각합니다.즉, 자동차급발진사고도 평범한 시민이 생각하기에 사고 원인을 정확히 몰라서 지금까지도 풀지 못했다고 생각하는것 뿐입니다.자동차급발진사고을 과학자, 자동차전문가 및 자동자 생산자들이 풀지 못한것을평범한 시민이 요구하는 방향으로 실험 할수 있는 환경을 만들어 준다면 사고원인을 풀어 드리겠습니다.평범한 시민 입장에서 본다면왜? 자동차급발진사고을 풀지 못하는지 이해하지 못하겠고,이것도 수?년동안이나 전 세계가 풀지 못하니 정말로 이해하지 못하겠습니다.이것을 풀려면 어디 기관에 가야 하는지요?",2018.10.26,2019.01.23,0,해오름
96,"보다 계획적이고,보다 다가가는 정부행정",일반행정,"농촌경제의 활성화 및 일자리창출이란 명목으로범국가적인 차원에서 대대적으로 홍보하여장려한 귀농농업창업 및 주택구입자금!!정해진 한도에도 불구하고 대책없는 추진으로 인한 자금소진!!!한분은 토지구입하려고 매매계약서 작성했지만계약금과 토지가 떠날려갈 상황한분은 완공을 앞둔 상태에서 내년(19년)자금을기다려야하는 상황한분은 주택구입하기 위해 계약을 했으나대책이 없는 상황어떻게 해야 할까요???비단 올해, 이번만의 문제라고 하기엔내년도 문제입니다!!보다 계획적이고, 보다 다가가는 정부행정이 필요합니다!!!",2018.10.24,2019.01.21,2,생태조성
91,"살인, 살인미수, 폭행, 강간 등의 범죄를 저지른 사람에 대해서는 청소년일지라도 엄벌을 내리는 법을 만들어주세요.",사회통합,"안녕하세요. 닉네임 안전총리를 쓰고 있는 27세 직장인입니다.최근 pc방 살인사건이 발생한 것과 관련해 사회적으로 큰 파장이 일고 있는데요.이 사건을 보니, 조두순 사건이 딱 떠올랐습니다.건강한 어린 아이를 상대로 무참히 범죄를 저질러 놓고도 2020년에는 만기로 교도소를 출소하게 되는 조두순 씨.법원은 그 당시 심신미약을 받아들여 조두순 씨에게 징역 12년?을 선고했습니다.도대체 심신미약이 뭐길래 우울증이었다, 조현병이었다, 조울증이었다 진단서만 가져오면 어떻게 감형이 되는 것인지대한민국은 누구를 위한 나라인지 모르겠습니다.가해자도 인권도 있다며, 얼굴을 가리지 않나 밥은 꼬박꼬박주고 피해자와 피해자 가족들은 답답할 따름이고 저 역시 그냥 답답합니다.또한, 요즘 청소년들 사이에서도 범죄가 많이 일어나는데, 청소년이라고 처벌을 피하는 일도 없어져야 한다고 생각합니다.나라가 정상이라면 꼭 관련된 법안을 추진해주시면 좋겠습니다. 법안은 국회에서 만들지만 정부에서도 적극적으로 노력해야하는 부분입니다.",2018.10.24,2019.01.21,5,안전총리
90,친밀한 폭력,인권/평등,스토커.부부 폭력을 막고 싶습니다.특히 스토커.연인(은)는 관련법이  없어서많은 피해가 있는 걸로압니다.법을 만들어 주세요.!!!!!!!,2018.10.23,2019.01.20,2,감시꾼
86,님비문화를 바꿔가봅시다.,상생협력,"우리 동네엔 NO!국가적으로 중요한 시설들이, 노후화 되거나 필요에 의해꼭 지어져야 하지만 님비문화로 인해,지역을 선정하기가 아주 힘듭니다.여러가지 이해타산이 얽히고섥혀 추진하기가 어렵습니다.예로들면, 대표적인 혐오시설인 교도소,구치소등도주변에 들어오게 되면 반대가 아주 심합니다.이런 것들을 정부와 국민이 서로 상생협력하여처음부터 정부는 모든 과정을 투명하게 공개하고,혐오시설이 들어갈 지역엔 충분한 세제혀택 및 각종지원을중,장기적으로 해주어야 될것이라 생각합니다.꼭 필요한 시설이지만, 추진하기 어려운 정부시설들을서로 도움되는 곳에 지을수 있기를",2018.10.22,2019.01.19,1,희망풍차
85,올바른 119신고의 중요성과 신고방법 교육 의무화,안전,"안녕하세요!현재 시민안전파수꾼 청년 애드보케트라는 활동을 하면서 시민들의 초기대응능력 강화라는 큰 주제로올바르지 못한 신고방법( 예> 신고 중간 전화끊기) 등으로 골든타임을 확보하지 못하고 , 초기대응(cpr)을 하지 못해 안타까운 사고 등을기사로 접하게 되면서저희 조는 카드뉴스를 활용한 올바른 119신고법이라는 주제로현재신 :  침착하게 신고하기발 : 발생위치, 발생상황 말하기끈 : 끊지않고 119대원의 지시 따르기 로 카드뉴스를 제작하였습니다.그 후, 저희는  현재 안전교육에 올바른 119신고방법이 있는지 있다면 교육을 하고 있는지에 대해서 알아본 결과동영상, 카드뉴스를 통한 다양한 안전교육이 있지만 119신고방법은  안전교육 속에 잠깐 나올 뿐올바른 119신고의 중요성과 119신고방법에 대한 주제로는 나와있지 않고 있었습니다.저희는  시행규칙 개정안으로서 서울특별시 공공기관의 소방훈련 및 교육에 관한 조례 시행규칙으로제 3조 2항 교육훈련 계획에는 다음 사항이 포함되어야 한다에서6. 시민의 초기대응 역할 강화를 위하여 올바른 119신고의 중요성과 119신고방법교육을 추가사항으로 개정이 되는 것을 원합니다.최근 많은 시민들의  심폐소생술의 중요성을 깨닫고 많은 교육이 이루어 지고 있는 것처럼올바른 119신고방법 또한 교육을 통해서 더욱 더 많은 시민들이 알 수 있었으면 합니다.",2018.10.22,2019.01.19,133,정미현
83,유치원 지원단을 만들어요!!,보건복지,"요즘 유행하는 프랜차이즈 커프숖이나 편의점을 보면 가맹주가 개인의 사정이나 본사와의 의견조합이 되지않아 영업을 중지,거부하면 본사에서 지원단이 나와 영업을 하는 것을 봤습니다. 소비자 입장에서는 주인이 바껴서 이상하거나 낮설다는 느낌보다는 워낙 전문 바리스타가 그 지원단에 포함되 있어서 어디서 이렇게 풍미좋은 커피가 있나 싶을 정도에다가 카페라떼에는 우유 거품 하트가 완전 뿅뿅입니다.사립유치원이 휴원을 하면 아이들도 아이들이겠지만 부모들도 곤욕입니다. 어쩜 이점이 무서워 이때까지 유치원에서 일어나는 부조리,부패 사고,원생폭행 등에도 유치원을 감싸거나 침묵을 지켜 왔습니다.유치원 지원단은간호사, 소방관, 경찰, 휴직중인 교사 또 각 자치 단체 DB에 등록되어 있는 여성 인제들을 정기적인 교육으로 유지한다면 일주일정도의 휴원도 문안하게 유지가 될수 있을것 같습니다. 그렇게 시간을 벌수 있다면 그동안 시간을 두고 다른 임시 사업자를 선정하거나 임시 원장이 파견되고 교사들은 무엇보다도 직장을 유지하고자 할것입니다.현제 우리사회가 직면한 사립유치원의 비리는 ""포용국가"" ""정부혁신""에 분명한 역주행이며 심각한 저출산을 부추기는 문제점 이였습니다. 모른다면 몰라도 수면위로 들어난이상, 어떻게 처벌할까도 중요하겠지만 국가,정부 그리고 지자체가 나서서 일부 사립유치원 문제로 상처받고 급식비리로 배고팠을  아이들을 위한 대책을 마련하고 아이들을 아침마다 마음조리면 등교시키며 공립유치원 보내려고 기도하며 답답해 했던 을 학부모를 위로하고 학부모를 평가에 참여하게 하여얀 한다고 생각합니다.무었보다도 어린 자녀를둔 부모와 상처받고 걱정하는 국민을 안아주세요....",2018.10.19,2019.01.16,5,디딤돌
